Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.119-20.44.239.154-52080-443-6,192.168.0.119,52080,20.44.239.154,443,6,05-01-2024 08:01,1101280,13,15,3079,10247,1440,0,236.8461538,476.8199951,1440,0,683.1333333,683.8579496,12100.46491,25.42496005,40788.14815,88793.47251,300561,0,851711,70975.91667,110129.2786,300912,0,1094884,78206,114341.579,302436,0,0,0,0,0,260,324,11.80444574,13.62051431,0,1440,459.5172414,623.3933991,388619.33,0,1,0,0,0,0,0,0,1,475.9285714,236.8461538,683.1333333,0,0,0,0,0,0,13,3079,15,10247,-1,16385,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52080-443-6,20.44.239.154,443,192.168.0.119,52080,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52081-443-6,192.168.0.119,52081,20.44.239.154,443,6,05-01-2024 08:01,316620,10,10,717,4270,220,0,71.7,92.35445005,1440,0,427,598.9728245,15750.74221,63.16720359,16664.21053,22358.17569,49461,0,268226,29802.88889,32852.65235,94052,166,314468,34940.88889,35856.37044,95976,0,0,0,0,0,200,224,31.58360179,31.58360179,0,1440,237.4761905,446.9947001,199804.2619,0,1,0,0,0,0,0,0,1,249.35,71.7,427,0,0,0,0,0,0,10,717,10,4270,-1,16382,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52081-443-6,20.44.239.154,443,192.168.0.119,52081,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16382,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.10.122-52079-443-6,192.168.0.119,52079,20.44.10.122,443,6,05-01-2024 08:01,1697412,15,14,3622,5042,1440,0,241.4666667,407.5214046,1440,0,360.1428571,590.7072498,5104.241045,17.08483267,60621.85714,111875.8241,304219,0,1392698,99478.42857,136458.5303,320343,0,1693245,130249.6154,146829.1604,304219,0,0,0,0,0,300,304,8.836982418,8.247850257,0,1440,288.8,493.0362231,243084.7172,0,1,0,0,0,0,0,0,0,298.7586207,241.4666667,360.1428571,0,0,0,0,0,0,15,3622,14,5042,-1,16385,9,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52082-443-6,192.168.0.119,52082,20.44.239.154,443,6,05-01-2024 08:01,407783,12,11,2129,5727,1440,0,177.4166667,405.9239647,1440,0,520.6363636,644.7050911,19265.14838,56.40254743,18535.59091,35323.01619,149974,0,359108,32646.18182,48986.67782,150315,0,405695,40569.5,50453.80097,151020,0,0,0,0,0,252,244,29.42741605,26.97513138,0,1440,327.3333333,542.0106422,293775.5362,0,1,0,0,0,0,0,0,0,341.5652174,177.4166667,520.6363636,0,0,0,0,0,0,12,2129,11,5727,-1,16385,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52082-443-6,20.44.239.154,443,192.168.0.119,52082,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52083-443-6,192.168.0.119,52083,20.44.239.154,443,6,05-01-2024 08:01,320802,10,10,2674,4311,1440,0,267.4,469.2209146,1440,0,431.1,598.5577945,21773.55503,62.34375097,16884.31579,22298.27954,55070,0,270691,30076.77778,34004.87545,87674,0,318646,35405.11111,24177.29389,63806,0,0,0,0,0,200,224,31.17187549,31.17187549,0,1440,332.6190476,522.3080007,272805.6476,0,1,0,0,0,0,0,0,1,349.25,267.4,431.1,0,0,0,0,0,0,10,2674,10,4311,-1,16385,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52083-443-6,20.44.239.154,443,192.168.0.119,52083,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52084-443-6,192.168.0.119,52084,20.44.239.154,443,6,05-01-2024 08:01,308325,12,10,4171,4241,1440,0,347.5833333,556.583647,1440,0,424.1,599.4355586,27282.89954,71.35327982,14682.14286,21667.52936,48756,0,259926,23629.63636,31929.15628,93924,0,305446,33938.44444,34887.10739,94797,0,0,0,0,0,240,224,38.91997081,32.43330901,0,1440,365.7391304,556.5039588,309696.6561,0,1,0,0,0,0,0,0,0,382.3636364,347.5833333,424.1,0,0,0,0,0,0,12,4171,10,4241,-1,16385,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52084-443-6,20.44.239.154,443,192.168.0.119,52084,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.102-224.0.0.251-5353-5353-17,192.168.0.102,5353,224.0.0.251,5353,17,05-01-2024 07:58,95563184,22,1,1150,77,77,45,52.27272727,13.72582487,77,77,77,0,12.83967265,0.24067846,4343781.091,8000351.446,3.96E+07,623310,9.36E+07,4456296,8180065.253,3.96E+07,623310,0,0,0,0,0,0,0,0,0,176,8,0.23021418,0.010464281,45,77,54.33333333,14.85777989,220.7536232,0,0,0,0,0,0,0,0,0,56.69565217,52.27272727,77,0,0,0,0,0,0,22,1150,1,77,-1,-1,22,0,2.53E+07,3.49E+07,5.00E+07,623310,2.25E+07,2.42E+07,3.96E+07,5378053,No Label
134.221.96.13-59.86.0.53-0-0-0,134.221.96.13,0,59.86.0.53,0,0,05-01-2024 07:57,115693545,31,1,0,0,0,0,0,0,0,0,0,0,0,0.276592787,3732049.839,1.03E+07,5.92E+07,319365,5.65E+07,1884562.233,444881.7612,2407378,319365,0,0,0,0,0,0,0,0,0,0,0,0.267949262,0.008643525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,-1,-1,0,0,0,0,0,0,5.92E+07,0,5.92E+07,5.92E+07,No Label
192.168.0.119-20.44.239.154-52085-443-6,192.168.0.119,52085,20.44.239.154,443,6,05-01-2024 08:01,320638,10,10,1282,4280,785,0,128.2,243.0467719,1440,0,428,598.8457416,17346.66509,62.37563857,16875.68421,23230.42577,55871,0,271880,30208.88889,35690.66794,103631,97,317905,35322.77778,37379.83632,104663,0,0,0,0,0,200,224,31.18781929,31.18781929,0,1440,264.8571429,462.7228421,214112.4286,0,1,0,0,0,0,0,0,1,278.1,128.2,428,0,0,0,0,0,0,10,1282,10,4280,-1,16380,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52085-443-6,20.44.239.154,443,192.168.0.119,52085,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16380,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52086-443-6,192.168.0.119,52086,20.44.239.154,443,6,05-01-2024 08:01,1020667,12,12,1274,4981,777,0,106.1666667,223.249894,1440,0,415.0833333,542.5055439,6128.345484,23.51403543,44376.82609,155414.8329,751069,0,972032,88366.54545,222318.8463,751430,153,1018844,92622.18182,238069.3079,806132,0,0,0,0,0,264,264,11.75701771,11.75701771,0,1440,250.2,429.314667,184311.0833,0,1,0,0,0,0,0,0,1,260.625,106.1666667,415.0833333,0,0,0,0,0,0,12,1274,12,4981,-1,16380,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52086-443-6,192.168.0.119,52086,20.44.239.154,443,6,05-01-2024 08:01,3903,0,2,0,0,0,0,0,0,0,0,0,0,0,512.4263387,3903,0,3903,3903,0,0,0,0,0,3903,3903,0,3903,3903,0,0,0,0,0,40,0,512.4263387,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16380,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.102-239.255.255.250-44724-1900-17,192.168.0.102,44724,239.255.255.250,1900,17,05-01-2024 07:57,115136078,31,1,3875,125,125,125,125,0,125,125,125,0,34.74149953,0.277931996,3714067.032,9885834.973,5.69E+07,204393,5.82E+07,1939835.4,387162.9924,2419164,204393,0,0,0,0,0,0,0,0,0,248,8,0.269246621,0.008685375,125,125,125,0,0,0,0,0,0,0,0,0,0,0,128.90625,125,125,0,0,0,0,0,0,31,3875,1,125,-1,-1,31,0,0,0,0,0,5.69E+07,0,5.69E+07,5.69E+07,No Label
192.168.0.119-20.44.239.154-52087-443-6,192.168.0.119,52087,20.44.239.154,443,6,05-01-2024 08:01,906042,12,11,4166,4241,1440,0,347.1666667,556.2208249,1440,0,385.5454545,582.8736336,9278.819304,25.38513667,41183.72727,135769.7837,642194,0,263703,23973,32880.90221,98253,0,903278,90327.8,197026.5152,642194,0,0,0,0,0,240,244,13.24441913,12.14071754,0,1440,350.2916667,549.1933594,301613.346,0,1,0,0,0,0,0,0,0,365.5217391,347.1666667,385.5454545,0,0,0,0,0,0,12,4166,11,4241,-1,16385,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52087-443-6,20.44.239.154,443,192.168.0.119,52087,6,05-01-2024 08:01,0,1,1,0,42,0,0,0,0,42,42,42,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,42,28,24.24871131,588,0,0,0,1,1,0,0,0,1,42,0,42,0,0,0,0,0,0,1,0,1,42,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-224.0.0.22-0-0-0,192.168.0.119,0,224.0.0.22,0,0,05-01-2024 07:59,5496797,3,1,0,0,0,0,0,0,0,0,0,0,0,0.727696511,1832265.667,576206.511,2497560,1492440,3990000,1995000,710727.1679,2497560,1492440,0,0,0,0,0,0,0,0,0,0,0,0.545772383,0.181924128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.106-0-0-0,134.221.96.0,0,0.0.0.106,0,0,05-01-2024 07:56,2715544,2,1,0,0,0,0,0,0,0,0,0,0,0,1.104751019,1357772,1342279.59,2306907,408637,408637,408637,0,408637,408637,0,0,0,0,0,0,0,0,0,0,0,0.736500679,0.36825034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,05-01-2024 07:56,7782653,260,1,0,0,0,0,0,0,0,0,0,0,0,33.53612194,29933.28077,332377.7928,5143290,0,7775016,30019.3668,333018.4087,5143290,0,0,0,0,0,0,0,0,0,0,0,0,33.40763105,0.128490889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,1,0,-1,-1,0,0,2339441,0,2339441,2339441,5143290,0,5143290,5143290,No Label
134.221.96.0-0.0.0.33-0-0-0,134.221.96.0,0,0.0.0.33,0,0,05-01-2024 07:56,7714572,3,1,0,0,0,0,0,0,0,0,0,0,0,0.518499276,2571524,4441605.638,7700245,2033,14327,7163.5,7255.622682,12294,2033,0,0,0,0,0,0,0,0,0,0,0,0.388874457,0.129624819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,7700245,0,7700245,7700245,No Label
134.221.96.0-0.0.0.29-0-0-0,134.221.96.0,0,0.0.0.29,0,0,05-01-2024 07:56,7082956,2,1,0,0,0,0,0,0,0,0,0,0,0,0.423551975,3541478,2977270.274,5646726,1436230,5646726,5646726,0,5646726,5646726,0,0,0,0,0,0,0,0,0,0,0,0.282367983,0.141183992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,1436230,0,1436230,1436230,5646726,0,5646726,5646726,No Label
134.221.96.0-0.0.0.31-0-0-0,134.221.96.0,0,0.0.0.31,0,0,05-01-2024 07:56,1431968,1,1,0,0,0,0,0,0,0,0,0,0,0,1.396679255,1431968,0,1431968,1431968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698339628,0.698339628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-205.88.0.20-0-0-0,134.221.96.5,0,205.88.0.20,0,0,05-01-2024 07:58,119838189,3,1,0,0,0,0,0,0,0,0,0,0,0,0.033378342,3.99E+07,54892.91586,4.00E+07,3.99E+07,7.98E+07,3.99E+07,43950.92909,4.00E+07,3.99E+07,0,0,0,0,0,0,0,0,0,0,0,0.025033756,0.008344585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.99E+07,54892.91586,4.00E+07,3.99E+07,No Label
134.221.96.5-205.88.0.32-0-0-0,134.221.96.5,0,205.88.0.32,0,0,05-01-2024 07:57,119406599,2,1,0,0,0,0,0,0,0,0,0,0,0,0.02512424,5.97E+07,2.79E+07,7.94E+07,4.00E+07,4.00E+07,4.00E+07,0,4.00E+07,4.00E+07,0,0,0,0,0,0,0,0,0,0,0,0.016749493,0.008374747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.97E+07,2.79E+07,7.94E+07,4.00E+07,No Label
132.43.0.32-134.221.96.10-0-0-0,134.221.96.10,0,132.43.0.32,0,0,05-01-2024 07:57,79404129,1,1,0,0,0,0,0,0,0,0,0,0,0,0.025187607,7.94E+07,0,7.94E+07,7.94E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012593804,0.012593804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.94E+07,0,7.94E+07,7.94E+07,No Label
192.168.0.1-192.168.0.119-1900-52093-6,192.168.0.119,52093,192.168.0.1,1900,6,05-01-2024 08:01,21502,3,7,196,3668,196,0,65.33333333,113.1606528,1460,0,524,664.0793125,179704.2136,465.0730165,2389.111111,4545.059363,13470,0,15549,7774.5,10567.71084,15247,302,21502,3583.666667,5314.181881,13470,0,0,0,0,0,60,164,139.5219049,325.5511115,0,1460,351.2727273,570.0121211,324913.8182,0,1,0,0,0,0,0,0,2,386.4,65.33333333,524,0,0,0,0,0,0,3,196,7,3668,-1,1959,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-192.168.0.119-1900-52093-6,192.168.0.1,1900,192.168.0.119,52093,6,05-01-2024 08:01,1825,0,3,0,486,0,0,0,0,486,0,162,280.5922308,266301.3699,1643.835616,912.5,1207.031275,1766,59,0,0,0,0,0,1825,912.5,1207.031275,1766,59,0,1,0,0,0,72,0,1643.835616,0,486,243,280.5922308,78732,1,0,0,1,1,0,0,0,0,324,0,162,0,0,0,0,0,0,0,0,3,486,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.136-0-0-0,134.221.96.0,0,0.0.0.136,0,0,05-01-2024 07:59,453471,1,1,0,0,0,0,0,0,0,0,0,0,0,4.410425363,453471,0,453471,453471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205212682,2.205212682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.255-192.168.0.104-57621-57621-17,192.168.0.104,57621,192.168.0.255,57621,17,05-01-2024 07:59,107686145,3,1,120,40,40,40,40,0,40,40,40,0,1.485799311,0.037144983,3.59E+07,5054350.495,3.99E+07,3.02E+07,7.75E+07,3.87E+07,1671929.235,3.99E+07,3.76E+07,0,0,0,0,0,0,0,0,0,24,8,0.027858737,0.009286246,40,40,40,0,0,0,0,0,0,0,0,0,0,0,50,40,40,0,0,0,0,0,0,3,120,1,40,-1,-1,3,0,0,0,0,0,3.59E+07,5054350.495,3.99E+07,3.02E+07,No Label
192.168.0.255-192.168.0.102-57621-57621-17,192.168.0.102,57621,192.168.0.255,57621,17,05-01-2024 07:59,87387299,3,1,120,40,40,40,40,0,40,40,40,0,1.830929687,0.045773242,2.91E+07,7600467.998,3.63E+07,2.12E+07,5.10E+07,2.55E+07,6110483.049,2.98E+07,2.12E+07,0,0,0,0,0,0,0,0,0,24,8,0.034329932,0.011443311,40,40,40,0,0,0,0,0,0,0,0,0,0,0,50,40,40,0,0,0,0,0,0,3,120,1,40,-1,-1,3,0,0,0,0,0,2.91E+07,7600467.998,3.63E+07,2.12E+07,No Label
192.168.0.119-100.20.24.136-52049-443-6,192.168.0.119,52049,100.20.24.136,443,6,05-01-2024 08:00,103891935,44,39,22603,8508,1440,0,513.7045455,645.2562707,1440,0,218.1538462,415.4828224,299.4553908,0.798907057,1266974.817,1.09E+07,9.91E+07,0,1.04E+08,2409011.395,1.51E+07,9.91E+07,0,4837040,127290.5263,341068.5565,2026226,0,0,0,0,0,880,804,0.423516994,0.375390063,0,1440,370.3690476,564.0627748,318166.814,0,1,0,0,0,0,0,0,0,374.8313253,513.7045455,218.1538462,0,0,0,0,0,0,44,22603,39,8508,-1,425,32,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52052-443-6,192.168.0.119,52052,100.20.24.136,443,6,05-01-2024 08:00,105147050,24,23,10114,6910,1440,0,421.4166667,606.8797543,1440,0,300.4347826,513.5613468,161.906587,0.446993045,2285805.435,1.52E+07,1.03E+08,0,1.05E+08,4557753.87,2.16E+07,1.03E+08,0,1726902,78495.54545,126916.985,318267,0,0,0,0,0,480,484,0.228251767,0.218741277,0,1440,354.6666667,556.8477516,310079.4184,0,1,0,0,0,0,0,0,0,362.212766,421.4166667,300.4347826,0,0,0,0,0,0,24,10114,23,6910,-1,361,16,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52052-443-6,192.168.0.119,52052,100.20.24.136,443,6,05-01-2024 08:01,4305,0,2,0,0,0,0,0,0,0,0,0,0,0,464.5760743,4305,0,4305,4305,0,0,0,0,0,4305,4305,0,4305,4305,0,0,0,0,0,40,0,464.5760743,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,361,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.20-0-0-0,134.221.96.0,0,0.0.0.20,0,0,05-01-2024 07:59,113678292,17,1,0,0,0,0,0,0,0,0,0,0,0,0.158341577,6686958.353,2.75E+07,1.13E+08,0,1.14E+08,7104893.25,2.83E+07,1.13E+08,0,0,0,0,0,0,0,0,0,0,0,0,0.149544823,0.008796754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,-1,-1,0,0,12886,0,12886,12886,1.13E+08,0,1.13E+08,1.13E+08,No Label
134.221.96.0-0.0.0.71-0-0-0,134.221.96.0,0,0.0.0.71,0,0,05-01-2024 07:56,2254931,1,1,0,0,0,0,0,0,0,0,0,0,0,0.886945099,2254931,0,2254931,2254931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44347255,0.44347255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
152.195.38.76-192.168.0.119-80-52074-6,192.168.0.119,52074,152.195.38.76,80,6,05-01-2024 08:00,65383109,4,4,240,737,240,0,60,120,737,0,184.25,368.5,14.9426972,0.12235576,9340444.143,2.47E+07,6.53E+07,217,6.54E+07,2.18E+07,3.77E+07,6.53E+07,482,31069,10356.33333,8346.574227,15919,759,0,0,0,0,80,104,0.06117788,0.06117788,0,737,108.5555556,248.6740392,61838.77778,0,1,0,0,0,0,0,0,1,122.125,60,184.25,0,0,0,0,0,0,4,240,4,737,-1,131,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-239.255.255.250-46298-1900-17,192.168.0.1,46298,239.255.255.250,1900,17,05-01-2024 08:00,236180,19,1,8784,418,498,418,462.3157895,29.88506247,418,418,418,0,38961.80879,84.68117537,12430.52632,53371.71377,232805,0,236180,13121.11111,54831.62174,232805,0,0,0,0,0,0,0,0,0,0,152,8,80.44711661,4.234058769,418,498,458.0952381,31.3287484,981.4904762,0,0,0,0,0,0,0,0,0,481,462.3157895,418,0,0,0,0,0,0,19,8784,1,418,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.24.125.47-52056-443-6,192.168.0.119,52056,20.24.125.47,443,6,05-01-2024 08:00,2797405,25,22,6673,7635,1440,0,266.92,501.3959613,1440,0,347.0454545,545.6556979,5114.740268,16.80128548,60813.15217,276466.5364,1832080,0,2714106,113087.75,383014.6386,1832080,0,2797182,133199.1429,421192.0572,1915287,0,0,0,0,0,512,464,8.936853977,7.8644315,0,1440,298.0833333,514.7187967,264935.4397,0,1,0,0,0,0,0,0,0,304.4255319,266.92,347.0454545,0,0,0,0,0,0,25,6673,22,7635,-1,1029,9,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.24.125.47-52057-443-6,192.168.0.119,52057,20.24.125.47,443,6,05-01-2024 08:00,368224,13,11,586,6364,303,0,45.07692308,90.9995069,1440,0,578.5454545,694.2808313,18874.38081,65.17771791,16009.73913,32066.21995,84334,0,284814,23734.5,37013.91119,84543,41,367981,36798.1,47923.47337,110600,0,0,0,0,0,260,244,35.3045972,29.87312071,0,1440,278,528.196933,278992,0,1,0,0,0,0,0,0,0,289.5833333,45.07692308,578.5454545,0,0,0,0,0,0,13,586,11,6364,-1,1027,4,0,0,0,0,0,0,0,0,0,No Label
184.51.195.73-192.168.0.119-443-52068-6,192.168.0.119,52068,184.51.195.73,443,6,05-01-2024 08:00,101828818,60,59,3849,63349,1440,0,64.15,267.9333224,1440,0,1073.711864,593.528521,659.9114211,1.168627922,862956.0847,9282485.989,1.01E+08,0,1.02E+08,1725682.695,1.31E+07,1.01E+08,0,988228,17038.41379,82133.72392,506293,0,0,0,0,0,1224,1216,0.589224162,0.57940376,0,1440,559.9833333,681.7134121,464733.1762,0,1,0,0,0,0,0,0,0,564.6890756,64.15,1073.711864,0,0,0,0,0,0,60,3849,59,63349,-1,501,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-204.79.197.203-52065-443-6,192.168.0.119,52065,204.79.197.203,443,6,05-01-2024 08:00,107748735,23,23,906,13303,334,0,39.39130435,93.75147957,1440,0,578.3913043,656.083818,131.8716178,0.426919165,2394416.333,1.60E+07,1.07E+08,0,1.07E+08,4879770.727,2.28E+07,1.07E+08,50,614309,27923.13636,88262.56889,393547,0,0,0,0,0,460,484,0.213459583,0.213459583,0,1440,302.3191489,533.6004085,284729.3959,0,1,0,0,0,0,0,0,1,308.8913043,39.39130435,578.3913043,0,0,0,0,0,0,23,906,23,13303,-1,16382,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-204.79.197.203-52064-443-6,192.168.0.119,52064,204.79.197.203,443,6,05-01-2024 08:00,109876424,20,20,899,9269,293,0,44.95,83.22605551,1440,0,463.45,617.526686,92.54032512,0.364045339,2817344.205,1.73E+07,1.08E+08,0,1.10E+08,5772969.474,2.48E+07,1.08E+08,27,1578174,83061.78947,174141.4319,550046,0,0,0,0,0,424,436,0.182022669,0.182022669,0,1440,248,479.3619196,229787.85,0,1,0,0,0,0,0,0,1,254.2,44.95,463.45,0,0,0,0,0,0,20,899,20,9269,-1,16382,6,0,0,0,0,0,0,0,0,0,No Label
184.51.195.73-192.168.0.119-443-52068-6,184.51.195.73,443,192.168.0.119,52068,6,05-01-2024 08:02,0,1,1,0,24,0,0,0,0,24,24,24,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-204.79.197.203-52065-443-6,204.79.197.203,443,192.168.0.119,52065,6,05-01-2024 08:02,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16382,0,0,0,0,0,0,0,0,0,0,No Label
